"Station","Date","Time","Interval","Air max","Air max time","Air min","Air min time","Air avg","RH avg","Precip","Chill hrs","Hrs 32F","Hrs 85F","Hrs 95F"
20180829,2400,1440,90,17:21,58,06:43,73,59,0.00,0.0,0.0,4.4,0.00,
20180830,2400,1440,86,15:46,57,06:35,71,58,0.00,0.0,0.0,4.9,0.00,
20180831,2400,1440,87,16:56,58,04:06,71,59,0.00,0.0,0.0,4.0,0.00,
20180901,2400,1440,90,16:27,57,04:48,73,57,0.00,0.0,0.0,3.4,0.00,
20180902,2400,1440,96,16:14,59,06:42,77,56,0.00,0.0,0.0,3.1,1.45,
20180903,2400,1440,95,16:01,59,06:41,77,51,0.00,0.0,0.0,3.7,1.64,
20180904,2400,1440,96,15:57,60,06:39,77,53,0.00,0.0,0.0,4.4,3.41,
20180905,2400,1440,97,15:55,60,06:36,79,49,0.00,0.0,0.0,4.7,4.08,
20180906,2400,1440, , , , , , , , , , , ,
20180907,2400,1440, , , , , , , , , , , ,
20180908,2400,1440, , , , , , , , , , , ,
20180909,2400,1440, , , , , , , , , , , ,
20180910,2400,1440, , , , , , , , , , , ,
20180911,2400,1440, , , , , , , , , , , ,
20180912,2400,1440, , , , , , , , , , , ,
20180913,2400,1440, , , , , , , , , , , ,
20180914,2400,1440,86,14:39,49,06:41,68,50,0.00,0.0,0.0,4.4,0.00,
20180915,2400,1440,85,15:08,53,07:15,70,42,0.00,0.0,0.0,9.8,0.00,
20180916,2400,1440,84,16:03,48,06:25,66,54,0.00,0.0,0.0,8.3,0.00,
20180917,2400,1440,87,15:22,48,06:35,68,54,0.00,0.0,0.0,4.2,0.00,
20180918,2400,1440,85,16:21,49,06:35,67,56,0.00,0.0,0.0,9.0,0.00,
20180919,2400,1440,86,16:35,49,05:54,67,56,0.00,0.0,0.0,5.0,0.00,
20180920,2400,1440, , , , , , , , , , , ,
20180921,2400,1440,95,16:17,52,06:14,72,52,0.00,0.0,0.0,2.3,0.00,
20180922,2400,1440,96,15:25,51,06:22,73,51,0.00,0.0,0.0,3.0,.10,
20180923,2400,1440,93,17:03,53,06:37,72,50,0.00,0.0,0.0,2.8,0.00,
20180924,2400,1440,92,15:13,51,06:09,70,52,0.00,0.0,0.0,2.9,0.00,
20180925,2400,1440,93,15:43,51,06:46,71,53,0.00,0.0,0.0,2.9,0.00,
20180926,2400,1440,94,16:45,51,06:11,72,52,0.00,0.0,0.0,2.3,0.00,
20180927,2400,1440,97,15:59,54,06:17,74,54,0.00,0.0,0.0,2.2,2.19,
20180928,2400,1440, , , , , , , , , , , ,
20180929,2400,1440, , , , , , , , , , , ,
20180930,2400,1440, , , , , , , , , , , ,
20181001,2400,1440, , , , , , , , , , , ,
20181002,2400,1440, , , , , , , , , , , ,
20181003,2400,1440, , , , , , , , , , , ,
20181004,2400,1440, , , , , , , , , , , ,
20181005,2400,1440, , , , , , , , , , , ,
20181006,2400,1440, , , , , , , , , , , ,
20181007,2400,1440, , , , , , , , , , , ,
20181008,2400,1440, , , , , , , , , , , ,
20181009,2400,1440, , , , , , , , , , , ,
20181010,2400,1440,78,16:19,47,06:47,62,67,0.00,0.0,0.0,6.8,0.00,
20181011,2400,1440,74,15:12,47,04:50,60,72,0.00,0.0,0.0,5.3,0.00,
20181012,2400,1440,79,15:30,49,05:32,62,71,0.00,0.0,0.0,6.5,0.00,
20181013,2400,1440, , , , , , , , , , , ,
20181014,2400,1440,81,15:35,46,07:16,62,61,0.00,2.1,0.0,7.3,0.00,
20181015,2400,1440,80,16:28,42,06:52,59,61,0.00,5.3,0.0,6.6,0.00,
20181016,2400,1440,81,16:29,41,06:40,60,57,0.00,5.7,0.0,7.2,0.00,
20181017,2400,1440,84,16:57,42,06:02,61,55,0.00,5.9,0.0,7.8,0.00,
20181018,2400,1440,83,15:41,42,07:04,61,56,0.00,5.9,0.0,7.6,0.00,
20181019,2400,1440,83,15:49,41,07:15,61,62,0.00,5.8,0.0,7.5,0.00,
20181020,2400,1440,85,16:45,45,06:09,63,61,0.00,4.3,0.0,5.0,0.00,
20181021,2400,1440, , , , , , , , , , , ,
20181022,2400,1440,83,15:13,43,07:18,61,66,0.00,3.9,0.0,7.3,0.00,
20181023,2400,1440,78,15:23,42,07:32,58,72,0.00,5.7,0.0,5.2,0.00,
20181024,2400,1440,77,16:12,40,07:29,57,75,0.00,7.3,0.0,5.3,0.00,
20181025,2400,1440,79,15:30,43,07:31,59,72,0.00,7.2,0.0,6.6,0.00,
20181026,2400,1440, , , , , , , , , , , ,
20181027,2400,1440,84,15:45,47,07:14,64,69,0.00,0.0,0.0,8.2,0.00,
20181028,2400,1440,81,15:45,46,07:03,62,73,0.00,1.1,0.0,6.6,0.00,
20181029,2400,1440,71,16:03,46,23:04,60,64,0.00,1.1,0.0,.0,0.00,
20181030,2400,1440,71,16:20,40,06:27,54,66,0.00,8.7,0.0,1.9,0.00,
20181031,2400,1440,75,15:20,41,07:24,56,65,0.00,8.4,0.0,5.1,0.00,
20181101,2400,1440,78,14:49,41,06:55,58,65,0.00,7.6,0.0,6.1,0.00,
20181102,2400,1440,81,14:26,43,06:59,59,64,0.00,4.2,0.0,6.7,0.00,
20181103,2400,1440,78,14:12,43,06:08,58,73,0.00,5.6,0.0,5.9,0.00,
20181104,2400,1440,81,14:33,48,06:52,62,68,0.00,0.0,0.0,7.4,0.00,
20181105,2400,1440,76,15:15,44,07:47,58,69,0.00,4.8,0.0,5.4,0.00,
20181106,2400,1440,74,15:05,37,07:24,54,67,0.00,10.8,0.0,4.7,0.00,
20181107,2400,1440,76,14:39,39,05:46,55,66,0.00,10.0,0.0,5.8,0.00,
20181108,2400,1440,69,15:16,34,06:45,50,62,0.00,12.4,0.0,0.0,0.00,
20181109,2400,1440,73,13:54,32,07:40,50,66,0.00,13.3,.9,3.7,0.00,
20181110,2400,1440, , , , , , , , , , , ,
20181111,2400,1440, , , , , , , , , , , ,
20181112,2400,1440, , , , , , , , , , , ,
20181113,2400,1440,71,15:24,31,07:57,49,59,0.00,10.6,4.1,.6,0.00,
20181114,2400,1440,71,14:54,31,06:23,48,64,0.00,14.4,4.7,.3,0.00,
20181115,2400,1440,69,15:01,31,04:57,47,65,0.00,14.3,6.8,0.0,0.00,
20181116,2400,1440,71,15:02,33,06:51,47,68,0.00,14.5,2.5,0.0,0.00,
20181117,2400,1440,70,14:15,33,07:46,48,68,0.00,14.0,2.5,.3,0.00,
20181118,2400,1440,70,15:57,29,07:30,47,70,0.00,14.4,5.9,0.0,0.00,
20181119,2400,1440,68,14:39,30,07:16,46,75,0.00,13.8,4.6,0.0,0.00,
20181120,2400,1440,74,15:59,30,08:01,48,68,0.00,14.1,5.3,2.8,0.00,
20181121,2400,1440,67,15:29,36,04:02,52,69,.24,8.6,0.0,0.0,0.00,
20181122,2400,1440,67,15:21,46,23:43,55,90,.38,.5,0.0,0.0,0.00,
20181123,2400,1440,60,14:58,48,00:02,54,93,0.00,0.0,0.0,0.0,0.00,
20181124,2400,1440, , , , , , , , , , , ,
20181125,2400,1440, , , , , , , , , , , ,
20181126,2400,1440,67,15:16,43,03:15,52,91,.01,9.1,0.0,0.0,0.00,
20181127,2400,1440,69,13:53,41,07:54,55,87,0.00,4.2,0.0,0.0,0.00,
20181128,2400,1440,56,16:43,54,11:32,55,100,.63,0.0,0.0,0.0,0.00,
20181129,2400,1440,62,11:43,51,23:23,55,94,.36,0.0,0.0,0.0,0.00,
20181130,2400,1440,60,14:34,44,23:37,53,87,.05,2.0,0.0,0.0,0.00,
20181201,2400,1440,53,15:03,37,07:28,45,98,.06,14.8,0.0,0.0,0.00,
20181202,2400,1440,57,15:52,33,07:23,44,87,0.00,15.9,.9,0.0,0.00,
20181203,2400,1440,62,14:31,37,02:40,47,84,0.00,13.6,0.0,0.0,0.00,
20181204,2400,1440,56,23:39,44,00:29,49,82,0.00,8.2,0.0,0.0,0.00,
20181205,2400,1440,58,12:26,49,05:19,53,76,.10,0.0,0.0,0.0,0.00,
20181206,2400,1440,53,17:01,45,21:19,49,100,.01,3.1,0.0,0.0,0.00,
20181207,2400,1440,60,13:28,43,06:08,50,93,0.00,7.5,0.0,0.0,0.00,
20181208,2400,1440,57,15:23,40,07:56,48,95,0.00,10.3,0.0,0.0,0.00,
20181209,2400,1440,54,14:54,42,22:52,49,96,0.00,3.4,0.0,0.0,0.00,
20181210,2400,1440,49,13:19,46,00:08,48,99,0.00,.9,0.0,0.0,0.00,
20181211,2400,1440,55,16:29,41,22:43,48,88,0.00,5.4,0.0,0.0,0.00,
20181212,2400,1440,56,13:09,35,07:22,47,83,0.00,10.2,0.0,0.0,0.00,
20181213,2400,1440,61,15:27,37,06:31,47,85,0.00,12.1,0.0,0.0,0.00,
20181214,2400,1440, , , , , , , , , , , ,
20181215,2400,1440, , , , , , , , , , , ,
20181216,2400,1440, , , , , , , , , , , ,
20181217,2400,1440, , , , , , , , , , , ,
20181218,2400,1440,61,16:45,41,06:02,49,91,0.00,12.3,0.0,0.0,0.00,
20181219,2400,1440,61,14:27,38,07:56,47,90,0.00,14.1,0.0,0.0,0.00,
20181220,2400,1440,61,14:40,37,06:15,47,95,0.00,10.9,0.0,0.0,0.00,
20181221,2400,1440,53,17:31,45,01:38,49,100,0.00,4.6,0.0,0.0,0.00,
20181222,2400,1440, , , , , , , , , , , ,
20181223,2400,1440, , , , , , , , , , , ,
20181224,2400,1440, , , , , , , , , , , ,
20181225,2400,1440, , , , , , , , , , , ,
20181226,2400,1440, , , , , , , , , , , ,
20181227,2400,1440, , , , , , , , , , , ,
20181228,2400,1440,54,15:37,31,04:18,39,92,0.00,19.7,3.4,0.0,0.00,
20181229,2400,1440,56,16:05,30,06:44,40,83,0.00,17.2,7.6,0.0,0.00,
20181230,2400,1440,55,16:03,30,05:47,41,82,0.00,16.8,7.0,0.0,0.00,
20181231,2400,1440,51,15:32,33,03:30,41,91,0.00,18.0,.1,0.0,0.00,
20190101,2400,1440,51,14:57,28,07:58,37,93,0.00,19.5,11.8,0.0,0.00,
20190102,2400,1440,55,15:15,28,03:00,38,80,0.00,17.7,9.9,0.0,0.00,
20190103,2400,1440,58,16:50,28,08:24,40,77,0.00,16.8,8.9,0.0,0.00,
20190104,2400,1440,66,15:33,28,06:50,44,74,0.00,15.0,6.7,0.0,0.00,
20190105,2400,1440,57,14:04,36,05:11,46,86,.23,12.4,0.0,0.0,0.00,
20190106,2400,1440,54,13:21,40,05:49,47,96,.24,10.3,0.0,0.0,0.00,
20190107,2400,1440,64,14:17,46,08:24,55,87,.02,.4,0.0,0.0,0.00,
20190108,2400,1440,65,13:39,46,23:53,55,86,0.00,.2,0.0,0.0,0.00,
20190109,2400,1440,59,11:59,48,00:01,54,98,.09,0.0,0.0,0.0,0.00,
20190110,2400,1440,53,00:29,46,05:38,49,100,0.00,.6,0.0,0.0,0.00,
20190111,2400,1440,61,17:33,45,07:06,50,95,.01,8.7,0.0,0.0,0.00,
20190112,2400,1440,63,15:10,44,23:58,52,84,0.00,1.6,0.0,0.0,0.00,
20190113,2400,1440,62,15:10,40,07:49,49,82,0.00,10.8,0.0,0.0,0.00,
20190114,2400,1440,55,14:40,40,06:12,48,89,.08,12.2,0.0,0.0,0.00,
20190115,2400,1440,57,14:16,41,00:19,51,89,.07,8.6,0.0,0.0,0.00,
20190116,2400,1440,61,23:08,50,06:59,56,85,.03,0.0,0.0,0.0,0.00,
20190117,2400,1440,64,11:46,52,23:52,57,93,.26,0.0,0.0,0.0,0.00,
20190118,2400,1440,65,15:47,47,23:59,55,87,0.00,0.0,0.0,0.0,0.00,
20190119,2400,1440, , , , , , , , , , , ,
20190120,2400,1440, , , , , , , , , , , ,
20190121,2400,1440,57,15:02,39,23:42,48,83,0.00,10.5,0.0,0.0,0.00,
20190122,2400,1440,56,14:54,31,08:44,43,87,0.00,15.8,3.2,0.0,0.00,
20190123,2400,1440,58,14:32,31,07:04,44,87,0.00,14.6,3.1,0.0,0.00,
20190124,2400,1440,62,15:48,33,05:58,45,86,0.00,14.9,0.0,0.0,0.00,
20190125,2400,1440, , , , , , , , , , , ,
20190126,2400,1440, , , , , , , , , , , ,
20190127,2400,1440,65,15:51,37,08:00,49,86,0.00,12.1,0.0,0.0,0.00,
20190128,2400,1440,65,15:44,39,07:34,50,88,0.00,10.0,0.0,0.0,0.00,
20190129,2400,1440,62,17:00,41,06:48,52,92,0.00,4.7,0.0,0.0,0.00,
20190130,2400,1440,67,16:26,44,08:30,53,86,0.00,8.6,0.0,0.0,0.00,
20190131,2400,1440,63,12:30,48,23:55,56,86,.24,0.0,0.0,0.0,0.00,
20190201,2400,1440, , , , , , , , , , , ,
20190202,2400,1440, , , , , , , , , , , ,
20190203,2400,1440,61,13:28,48,04:04,54,86,.05,0.0,0.0,0.0,0.00,
20190204,2400,1440,59,12:52,43,24:00,51,86,.30,4.3,0.0,0.0,0.00,
20190205,2400,1440,50,16:14,34,22:44,43,79,0.00,16.0,0.0,0.0,0.00,
20190206,2400,1440,53,17:26,30,06:32,39,81,0.00,17.2,8.3,0.0,0.00,
20190207,2400,1440,56,17:17,30,07:06,41,78,0.00,16.0,8.0,0.0,0.00,
20190208,2400,1440, , , , , , , , , , , ,
20190209,2400,1440, , , , , , , , , , , ,
20190210,2400,1440,50,15:01,34,23:32,44,78,.17,18.6,0.0,0.0,0.00,
20190211,2400,1440,54,17:14,30,05:29,41,76,0.00,16.9,4.6,0.0,0.00,
20190212,2400,1440,51,16:10,30,05:27,42,83,0.00,14.6,6.1,0.0,0.00,
20190213,2400,1440,63,19:59,47,00:04,57,65,0.00,0.0,0.0,0.0,0.00,
20190214,2400,1440,66,12:29,47,22:39,59,71,.08,.0,0.0,0.0,0.00,
20190215,2400,1440,56,14:07,41,23:56,48,96,.20,6.1,0.0,0.0,0.00,
20190216,2400,1440,55,14:37,36,03:36,44,91,.10,16.1,0.0,0.0,0.00,
20190217,2400,1440,50,17:00,33,05:31,40,91,.16,19.3,.3,0.0,0.00,
20190218,2400,1440,51,16:54,31,07:47,40,88,0.00,18.3,2.7,0.0,0.00,
20190219,2400,1440,54,15:50,29,07:49,41,78,0.00,16.2,7.3,0.0,0.00,
20190220,2400,1440,55,15:20,32,04:16,42,84,.02,16.1,1.3,0.0,0.00,
20190221,2400,1440,51,17:05,38,06:52,43,85,.29,18.4,0.0,0.0,0.00,
20190222,2400,1440,55,17:32,30,06:21,41,83,0.00,16.1,5.3,0.0,0.00,
20190223,2400,1440,58,16:29,31,06:36,44,77,0.00,13.7,3.9,0.0,0.00,
20190224,2400,1440,62,15:49,35,07:48,48,77,0.00,9.8,0.0,0.0,0.00,
20190225,2400,1440,70,15:18,45,05:26,56,61,0.00,3.5,0.0,0.0,0.00,
20190226,2400,1440,66,12:33,48,07:38,56,62,0.00,0.0,0.0,0.0,0.00,
20190227,2400,1440,67,14:35,51,08:05,57,70,.05,0.0,0.0,0.0,0.00,
20190228,2400,1440,65,16:52,51,23:59,57,88,.07,0.0,0.0,0.0,0.00,
20190301,2400,1440,62,13:09,46,06:35,53,90,0.00,0.0,0.0,0.0,0.00,
20190302,2400,1440,69,15:19,52,00:06,58,89,.37,0.0,0.0,0.0,0.00,
20190303,2400,1440,67,16:40,54,07:16,59,76,0.00,0.0,0.0,0.0,0.00,
20190304,2400,1440,62,14:17,51,23:52,55,73,0.00,0.0,0.0,0.0,0.00,
20190305,2400,1440,57,12:22,50,01:06,53,98,.08,0.0,0.0,0.0,0.00,
20190306,2400,1440,67,12:41,50,23:58,58,79,.03,0.0,0.0,0.0,0.00,
20190307,2400,1440,63,14:58,44,06:38,53,79,0.00,3.0,0.0,0.0,0.00,
20190308,2400,1440,58,15:19,40,07:56,49,71,.01,6.2,0.0,0.0,0.00,
20190309,2400,1440,58,13:43,35,07:00,47,79,.02,9.6,0.0,0.0,0.00,
20190310,2400,1440,63,16:31,36,07:33,49,76,0.00,10.8,0.0,0.0,0.00,
20190311,2400,1440,64,15:50,37,07:40,50,76,0.00,10.4,0.0,0.0,0.00,
20190312,2400,1440,66,15:58,35,06:57,51,73,0.00,9.2,0.0,0.0,0.00,
20190313,2400,1440,62,16:54,38,07:24,50,54,0.00,8.4,0.0,0.0,0.00,
20190314,2400,1440,66,16:13,33,05:26,50,62,0.00,10.8,.2,0.0,0.00,
20190315,2400,1440,70,15:09,34,05:16,52,62,0.00,9.2,0.0,0.0,0.00,
20190316,2400,1440,72,16:58,36,07:19,54,65,0.00,8.7,0.0,3.1,0.00,
20190317,2400,1440,77,16:58,41,07:20,58,65,0.00,7.6,0.0,6.1,0.00,
20190318,2400,1440,83,17:35,45,05:12,63,61,0.00,3.7,0.0,7.6,0.00,
20190319,2400,1440,78,13:50,49,07:18,62,59,0.00,0.0,0.0,7.0,0.00,
20190320,2400,1440,65,13:41,49,05:27,55,80,.04,0.0,0.0,0.0,0.00,
20190321,2400,1440,66,15:53,46,23:47,54,78,0.00,.3,0.0,0.0,0.00,
20190322,2400,1440,67,16:38,38,05:56,54,71,0.00,8.8,0.0,0.0,0.00,
20190323,2400,1440,64,16:49,46,23:49,56,76,.02,.4,0.0,0.0,0.00,
20190324,2400,1440,68,18:08,37,07:15,53,72,0.00,7.7,0.0,0.0,0.00,
20190325,2400,1440,78,15:05,41,02:43,59,59,0.00,7.5,0.0,6.9,0.00,
20190326,2400,1440,74,15:40,45,07:04,59,69,0.00,2.2,0.0,4.9,0.00,
20190327,2400,1440,69,16:29,54,07:53,60,75,.07,0.0,0.0,0.0,0.00,
20190328,2400,1440,69,15:37,47,07:13,58,61,0.00,0.0,0.0,0.0,0.00,
20190329,2400,1440,68,15:42,45,07:01,55,67,0.00,4.0,0.0,0.0,0.00,
20190330,2400,1440,71,16:27,43,04:35,55,70,0.00,5.4,0.0,.8,0.00,
20190331,2400,1440,76,16:36,42,06:27,59,68,0.00,5.9,0.0,6.3,0.00,
20190401,2400,1440,79,15:38,46,06:08,62,64,0.00,.7,0.0,7.7,0.00,
20190402,2400,1440,75,15:43,54,04:29,62,65,0.00,0.0,0.0,3.6,0.00,
20190403,2400,1440,72,15:33,45,06:06,58,71,0.00,3.3,0.0,1.0,0.00,
20190404,2400,1440,68,13:18,47,03:35,58,75,0.00,0.0,0.0,0.0,0.00,
20190405,2400,1440,71,17:16,45,06:17,58,72,0.00,.8,0.0,.1,0.00,
20190406,2400,1440,76,17:19,46,06:17,61,66,0.00,2.5,0.0,6.9,0.00,
20190407,2400,1440,80,16:43,48,06:48,64,67,0.00,0.0,0.0,8.1,0.00,
20190408,2400,1440,79,15:22,56,06:53,67,72,0.00,0.0,0.0,8.8,0.00,
20190409,2400,1440,69,15:51,55,23:39,62,54,0.00,0.0,0.0,0.0,0.00,
20190410,2400,1440,71,16:14,43,06:30,57,53,0.00,2.6,0.0,.6,0.00,
20190411,2400,1440,67,17:59,41,06:25,56,63,0.00,5.0,0.0,0.0,0.00,
20190412,2400,1440,71,17:33,41,05:36,57,68,0.00,4.6,0.0,1.3,0.00,
20190413,2400,1440,79,17:34,46,06:35,63,59,0.00,0.0,0.0,8.0,0.00,
20190414,2400,1440,82,15:27,49,06:40,66,58,0.00,0.0,0.0,9.1,0.00,
20190415,2400,1440,75,14:37,51,06:21,62,49,.05,0.0,0.0,4.8,0.00,
20190416,2400,1440,67,17:06,51,04:59,57,80,.16,0.0,0.0,0.0,0.00,
20190417,2400,1440,74,18:21,46,06:45,60,74,0.00,1.2,0.0,5.7,0.00,
20190418,2400,1440,87,17:41,49,04:54,67,66,0.00,0.0,0.0,5.3,0.00,
20190419,2400,1440,88,16:11,53,06:19,71,65,0.00,0.0,0.0,3.8,0.00,
20190420,2400,1440,76,16:10,54,23:59,65,57,0.00,0.0,0.0,5.2,0.00,
20190421,2400,1440,73,18:28,43,06:10,59,66,0.00,2.8,0.0,4.9,0.00,
20190422,2400,1440,80,16:57,47,06:43,64,64,0.00,0.0,0.0,8.7,0.00,
20190423,2400,1440,87,16:28,53,06:01,70,55,0.00,0.0,0.0,4.5,0.00,
20190424,2400,1440,93,16:49,55,06:10,74,57,0.00,0.0,0.0,3.1,0.00,
20190425,2400,1440,94,15:49,60,06:18,77,56,0.00,0.0,0.0,3.5,.30,
20190426,2400,1440,92,15:33,60,04:43,75,47,0.00,0.0,0.0,3.4,0.00,
20190427,2400,1440,87,14:41,53,06:11,71,55,0.00,0.0,0.0,4.4,0.00,
20190428,2400,1440,86,16:54,50,06:19,69,51,0.00,0.0,0.0,4.7,0.00,
20190429,2400,1440,80,17:15,56,05:42,67,54,0.00,0.0,0.0,9.8,0.00,
20190430,2400,1440,76,15:10,51,06:03,63,63,0.00,0.0,0.0,6.7,0.00,
20190501,2400,1440,78,17:37,49,05:39,63,56,0.00,0.0,0.0,8.3,0.00,
20190502,2400,1440,81,17:06,48,05:01,65,50,0.00,0.0,0.0,10.4,0.00,
20190503,2400,1440,86,16:07,49,05:29,68,47,0.00,0.0,0.0,3.7,0.00,
20190504,2400,1440,88,16:19,49,05:54,69,45,0.00,0.0,0.0,4.5,0.00,
20190505,2400,1440,79,16:36,47,06:12,65,46,0.00,0.0,0.0,8.3,0.00,
20190506,2400,1440,77,17:35,52,04:32,64,56,0.00,0.0,0.0,7.8,0.00,
20190507,2400,1440,78,16:13,51,05:23,64,64,0.00,0.0,0.0,8.0,0.00,
20190508,2400,1440,82,17:21,54,06:19,67,64,0.00,0.0,0.0,9.9,0.00,
20190509,2400,1440,81,15:40,57,04:48,68,66,0.00,0.0,0.0,10.3,0.00,
20190510,2400,1440,73,15:33,56,04:15,63,76,.05,0.0,0.0,5.0,0.00,
20190511,2400,1440,83,17:53,52,05:47,68,68,0.00,0.0,0.0,10.9,0.00,
20190512,2400,1440,88,16:35,55,05:19,72,59,0.00,0.0,0.0,5.2,0.00,
20190513,2400,1440,86,16:13,55,06:14,71,41,0.00,0.0,0.0,6.0,0.00,
20190514,2400,1440,84,15:01,54,06:14,69,54,0.00,0.0,0.0,10.5,0.00,
20190515,2400,1440,75,14:49,59,06:41,65,64,.01,0.0,0.0,5.5,0.00,
20190516,2400,1440,67,15:47,52,23:51,58,86,.32,0.0,0.0,0.0,0.00,
20190517,2400,1440,68,16:39,49,05:49,58,72,.08,0.0,0.0,0.0,0.00,
20190518,2400,1440,68,12:45,46,06:00,56,83,.03,1.8,0.0,0.0,0.00,
20190519,2400,1440,62,11:18,51,12:46,55,88,.05,0.0,0.0,0.0,0.00,
20190520,2400,1440,69,17:22,46,06:08,57,76,.04,1.3,0.0,0.0,0.00,
20190521,2400,1440,68,14:28,51,02:53,57,82,.02,0.0,0.0,0.0,0.00,
20190522,2400,1440,69,17:43,49,05:11,58,76,.02,0.0,0.0,0.0,0.00,
20190523,2400,1440,76,15:09,55,04:07,62,77,.02,0.0,0.0,4.0,0.00,
20190524,2400,1440,78,15:13,53,04:33,65,75,.01,0.0,0.0,8.1,0.00,
20190525,2400,1440,84,17:22,54,05:47,68,66,.01,0.0,0.0,10.6,0.00,
20190526,2400,1440,62,11:50,48,23:36,54,84,0.00,0.0,0.0,0.0,0.00,
20190527,2400,1440,67,13:58,42,05:36,55,77,.01,5.4,0.0,0.0,0.00,
20190528,2400,1440,73,16:31,51,01:26,61,82,.01,0.0,0.0,2.8,0.00,
20190529,2400,1440,83,17:11,59,05:59,70,72,0.00,0.0,0.0,11.2,0.00,
20190530,2400,1440,87,16:14,57,04:58,72,65,0.00,0.0,0.0,6.4,0.00,
20190531,2400,1440,86,17:09,59,06:11,71,59,0.00,0.0,0.0,12.1,0.00,
20190601,2400,1440,91,16:52,58,06:03,75,58,0.00,0.0,0.0,4.7,0.00,
20190602,2400,1440,89,15:41,59,05:51,74,65,0.00,0.0,0.0,5.3,0.00,
20190603,2400,1440,90,16:18,60,06:10,75,64,0.00,0.0,0.0,5.1,0.00,
20190604,2400,1440,94,16:42,65,05:54,80,67,0.00,0.0,0.0,3.9,0.00,
20190605,2400,1440,98,16:06,67,05:26,83,59,0.00,0.0,0.0,5.5,3.74,
20190606,2400,1440,89,16:21,65,24:00,78,41,0.00,0.0,0.0,7.8,0.00,
20190607,2400,1440,81,16:19,54,05:56,67,36,0.00,0.0,0.0,7.9,0.00,
20190608,2400,1440,85,16:43,47,05:40,67,49,0.00,2.1,0.0,11.5,0.00,
20190609,2400,1440,94,16:35,54,05:48,75,54,0.00,0.0,0.0,4.7,0.00,
20190610,2400,1440,100,16:27,61,05:24,80,57,0.00,0.0,0.0,4.7,2.94,
20190611,2400,1440,101,16:27,63,05:34,81,62,0.00,0.0,0.0,3.8,3.99,
20190612,2400,1440,105,16:19,67,06:03,86,53,0.00,0.0,0.0,5.1,6.59,
20190613,2400,1440,96,17:32,66,05:37,81,46,0.00,0.0,0.0,5.5,0.00,
20190614,2400,1440,92,17:56,62,05:41,77,47,0.00,0.0,0.0,5.2,0.00,
20190615,2400,1440,91,17:05,61,04:57,76,53,0.00,0.0,0.0,4.7,0.00,
20190616,2400,1440,89,17:54,58,05:59,73,60,0.00,0.0,0.0,6.1,0.00,
20190617,2400,1440,94,16:19,61,06:04,78,60,0.00,0.0,0.0,5.5,0.00,
20190618,2400,1440,95,16:37,66,05:57,81,59,0.00,0.0,0.0,6.0,0.00,
20190619,2400,1440,97,16:19,66,05:50,81,58,0.00,0.0,0.0,6.0,0.00,
20190620,2400,1440,88,16:34,63,06:01,76,57,0.00,0.0,0.0,5.6,0.00,
20190621,2400,1440,85,16:43,57,06:07,71,54,0.00,0.0,0.0,13.1,0.00,
20190622,2400,1440,90,17:08,57,05:43,74,51,0.00,0.0,0.0,7.3,0.00,
20190623,2400,1440,95,16:43,60,05:31,79,51,0.00,0.0,0.0,4.8,0.00,
20190624,2400,1440,97,15:58,60,04:47,79,50,0.00,0.0,0.0,4.6,0.00,
20190625,2400,1440,93,16:33,63,05:47,79,42,0.00,0.0,0.0,4.5,0.00,
20190626,2400,1440,87,16:38,59,06:03,74,42,0.00,0.0,0.0,6.5,0.00,
20190627,2400,1440,83,16:59,57,05:40,69,50,0.00,0.0,0.0,10.3,0.00,
20190628,2400,1440,86,15:09,52,05:55,70,53,0.00,0.0,0.0,5.6,0.00,
20190629,2400,1440,90,17:47,55,05:51,73,50,0.00,0.0,0.0,5.8,0.00,
20190630,2400,1440,92,16:33,58,05:57,76,40,0.00,0.0,0.0,5.0,0.00,
20190701,2400,1440,91,16:53,57,05:52,76,40,0.00,0.0,0.0,4.6,0.00,
20190702,2400,1440,90,17:01,54,05:30,75,40,0.00,0.0,0.0,4.6,0.00,
20190703,2400,1440,88,17:24,55,06:03,74,47,0.00,0.0,0.0,5.8,0.00,
20190704,2400,1440,91,17:35,57,05:03,75,47,0.00,0.0,0.0,4.5,0.00,
20190705,2400,1440,97,15:36,59,06:10,78,49,0.00,0.0,0.0,3.9,0.00,
20190706,2400,1440,97,15:50,59,06:14,79,46,0.00,0.0,0.0,4.5,0.00,
20190707,2400,1440,91,16:59,62,06:13,77,45,0.00,0.0,0.0,4.8,0.00,
20190708,2400,1440,89,16:23,58,05:59,74,44,0.00,0.0,0.0,5.1,0.00,
20190709,2400,1440,89,15:46,56,06:07,73,50,0.00,0.0,0.0,5.6,0.00,
20190710,2400,1440,93,16:32,58,04:29,76,55,0.00,0.0,0.0,4.9,0.00,
20190711,2400,1440,95,16:40,62,05:27,79,51,0.00,0.0,0.0,5.1,0.00,
20190712,2400,1440,96,16:32,61,05:51,79,52,0.00,0.0,0.0,6.0,0.00,
20190713,2400,1440,99,16:49,64,06:06,82,55,0.00,0.0,0.0,3.5,4.36,
20190714,2400,1440,98,16:23,64,06:02,83,43,0.00,0.0,0.0,6.7,2.32,
20190715,2400,1440,95,17:00,62,06:19,80,47,0.00,0.0,0.0,4.4,0.00,
